sample_id,time,label,robot_sensor
sample_010,54,surface_state_b,-1.4657682
sample_010,55,surface_state_b,-0.70291488
sample_010,56,surface_state_b,0.059938478
sample_010,57,surface_state_b,0.25065182
sample_010,58,surface_state_b,0.25065182
sample_010,59,surface_state_b,0.059938478
sample_010,60,surface_state_b,0.059938478
sample_010,61,surface_state_b,0.25065182
sample_010,62,surface_state_b,0.25065182
sample_010,63,surface_state_b,0.059938478
sample_010,64,surface_state_b,-0.3214882
sample_010,65,surface_state_b,-0.13077486
sample_010,66,surface_state_b,-0.13077486
sample_010,67,surface_state_b,0.059938478
sample_010,68,surface_state_b,0.059938478
sample_010,69,surface_state_b,0.059938478
sample_011,0,surface_state_b,1.1820973
sample_011,1,surface_state_b,2.0395771
sample_011,2,surface_state_b,2.0395771
sample_011,3,surface_state_b,1.8252072
sample_011,4,surface_state_b,0.96772728
sample_011,5,surface_state_b,-0.10412256
sample_011,6,surface_state_b,-0.74723246
sample_011,7,surface_state_b,-1.3903424
sample_011,8,surface_state_b,-1.6047123
sample_011,9,surface_state_b,-1.1759724
sample_011,10,surface_state_b,-0.96160243
sample_011,11,surface_state_b,-1.1759724
sample_011,12,surface_state_b,-1.6047123
sample_011,13,surface_state_b,-1.8190823
sample_011,14,surface_state_b,-1.8190823
sample_011,15,surface_state_b,-1.3903424
sample_011,16,surface_state_b,-0.96160243
sample_011,17,surface_state_b,-0.96160243
sample_011,18,surface_state_b,-0.74723246
sample_011,19,surface_state_b,-0.31849252
sample_011,20,surface_state_b,0.11024741
sample_011,21,surface_state_b,0.32461738
sample_011,22,surface_state_b,0.53898735
sample_011,23,surface_state_b,0.32461738
sample_011,24,surface_state_b,0.32461738
sample_011,25,surface_state_b,0.32461738
sample_011,26,surface_state_b,0.53898735
sample_011,27,surface_state_b,0.32461738
sample_011,28,surface_state_b,0.11024741
sample_011,29,surface_state_b,0.11024741
sample_011,30,surface_state_b,0.32461738
sample_011,31,surface_state_b,0.32461738
sample_011,32,surface_state_b,0.32461738
sample_011,33,surface_state_b,-0.10412256
sample_011,34,surface_state_b,-0.10412256
sample_011,35,surface_state_b,-0.10412256
sample_011,36,surface_state_b,0.32461738
sample_011,37,surface_state_b,0.96772728
sample_011,38,surface_state_b,1.1820973
sample_011,39,surface_state_b,0.75335732
sample_011,40,surface_state_b,1.1820973
sample_011,41,surface_state_b,1.8252072
sample_011,42,surface_state_b,2.0395771
sample_011,43,surface_state_b,1.3964672
sample_011,44,surface_state_b,-0.10412256
sample_011,45,surface_state_b,-0.31849252
sample_011,46,surface_state_b,-1.1759724
sample_011,47,surface_state_b,-1.1759724
sample_011,48,surface_state_b,-0.96160243
sample_011,49,surface_state_b,-0.53286249
sample_011,50,surface_state_b,0.32461738
sample_011,51,surface_state_b,-0.53286249
sample_011,52,surface_state_b,-1.6047123
sample_011,53,surface_state_b,-2.0334523
sample_011,54,surface_state_b,-1.6047123
sample_011,55,surface_state_b,-0.53286249
sample_011,56,surface_state_b,0.32461738
sample_011,57,surface_state_b,0.53898735
sample_011,58,surface_state_b,0.53898735
sample_011,59,surface_state_b,0.53898735
sample_011,60,surface_state_b,0.75335732
sample_011,61,surface_state_b,0.75335732
sample_011,62,surface_state_b,0.53898735
sample_011,63,surface_state_b,0.32461738
sample_011,64,surface_state_b,-0.10412256
sample_011,65,surface_state_b,-0.10412256
sample_011,66,surface_state_b,0.11024741
sample_011,67,surface_state_b,0.32461738
sample_011,68,surface_state_b,0.53898735
sample_011,69,surface_state_b,0.53898735
sample_012,0,surface_state_b,1.3423609
sample_012,1,surface_state_b,2.0665632
sample_012,2,surface_state_b,2.0665632
sample_012,3,surface_state_b,2.0665632
sample_012,4,surface_state_b,0.98025966
sample_012,5,surface_state_b,0.25605729
sample_012,6,surface_state_b,-0.64919569
sample_012,7,surface_state_b,-1.1923475
sample_012,8,surface_state_b,-1.3733981
sample_012,9,surface_state_b,-1.3733981
sample_012,10,surface_state_b,-1.0112969
sample_012,11,surface_state_b,-1.0112969
sample_012,12,surface_state_b,-1.5544487
sample_012,13,surface_state_b,-1.9165504
sample_012,14,surface_state_b,-1.9165504
sample_012,15,surface_state_b,-1.5544487
sample_012,16,surface_state_b,-1.1923475
sample_012,17,surface_state_b,-0.83024628
sample_012,18,surface_state_b,-0.64919569
sample_012,19,surface_state_b,-0.2870945
sample_012,20,surface_state_b,-0.1060439
sample_012,21,surface_state_b,0.25605729
sample_012,22,surface_state_b,0.43710788
sample_012,23,surface_state_b,0.43710788
sample_012,24,surface_state_b,0.43710788
sample_012,25,surface_state_b,0.43710788
sample_012,26,surface_state_b,0.43710788
sample_012,27,surface_state_b,0.25605729
sample_012,28,surface_state_b,0.25605729
sample_012,29,surface_state_b,0.25605729
sample_012,30,surface_state_b,0.25605729
sample_012,31,surface_state_b,-0.1060439
sample_012,32,surface_state_b,0.07500669
sample_012,33,surface_state_b,0.25605729
sample_012,34,surface_state_b,0.07500669
sample_012,35,surface_state_b,-0.1060439
sample_012,36,surface_state_b,0.07500669
sample_012,37,surface_state_b,0.25605729
sample_012,38,surface_state_b,0.61815847
sample_012,39,surface_state_b,0.98025966
sample_012,40,surface_state_b,1.5234114
sample_012,41,surface_state_b,2.0665632
sample_012,42,surface_state_b,1.8855126
sample_012,43,surface_state_b,1.1613103
sample_012,44,surface_state_b,-0.1060439
sample_012,45,surface_state_b,-0.64919569
sample_012,46,surface_state_b,-1.0112969
sample_012,47,surface_state_b,-1.1923475
sample_012,48,surface_state_b,-1.3733981
sample_012,49,surface_state_b,-1.0112969
sample_012,50,surface_state_b,-0.46814509
sample_012,51,surface_state_b,-0.83024628
sample_012,52,surface_state_b,-1.3733981
sample_012,53,surface_state_b,-1.7354993
sample_012,54,surface_state_b,-1.0112969
sample_012,55,surface_state_b,-0.46814509
sample_012,56,surface_state_b,0.25605729
sample_012,57,surface_state_b,0.61815847
sample_012,58,surface_state_b,0.43710788
sample_012,59,surface_state_b,0.43710788
sample_012,60,surface_state_b,0.43710788
sample_012,61,surface_state_b,0.61815847
sample_012,62,surface_state_b,0.61815847
sample_012,63,surface_state_b,0.43710788
sample_012,64,surface_state_b,0.43710788
sample_012,65,surface_state_b,0.25605729
sample_012,66,surface_state_b,0.25605729
sample_012,67,surface_state_b,0.43710788
sample_012,68,surface_state_b,0.79920907
sample_012,69,surface_state_b,0.79920907
sample_013,0,surface_state_b,0.93053869
sample_013,1,surface_state_b,1.6938712
sample_013,2,surface_state_b,2.4572037
sample_013,3,surface_state_b,2.4572037
sample_013,4,surface_state_b,1.1849829
sample_013,5,surface_state_b,-0.087238002
sample_013,6,surface_state_b,-1.1050147
sample_013,7,surface_state_b,-1.3594589
sample_013,8,surface_state_b,-1.613903
sample_013,9,surface_state_b,-0.85057052
sample_013,10,surface_state_b,-0.59612635
sample_013,11,surface_state_b,-1.1050147
sample_013,12,surface_state_b,-1.613903
sample_013,13,surface_state_b,-1.8683472
sample_013,14,surface_state_b,-1.3594589
sample_013,15,surface_state_b,-1.1050147
sample_013,16,surface_state_b,-0.85057052
sample_013,17,surface_state_b,-0.85057052
sample_013,18,surface_state_b,-0.85057052
sample_013,19,surface_state_b,-0.59612635
sample_013,20,surface_state_b,-0.087238002
sample_013,21,surface_state_b,0.16720617
sample_013,22,surface_state_b,0.42165034
sample_013,23,surface_state_b,0.67609452
sample_013,24,surface_state_b,0.67609452
sample_013,25,surface_state_b,0.67609452
sample_013,26,surface_state_b,0.67609452
sample_013,27,surface_state_b,0.67609452
sample_013,28,surface_state_b,0.42165034
sample_013,29,surface_state_b,0.16720617
sample_013,30,surface_state_b,0.42165034
sample_013,31,surface_state_b,0.16720617
sample_013,32,surface_state_b,0.16720617
sample_013,33,surface_state_b,0.16720617
sample_013,34,surface_state_b,-0.087238002
sample_013,35,surface_state_b,0.16720617
sample_013,36,surface_state_b,0.16720617
sample_013,37,surface_state_b,0.16720617
sample_013,38,surface_state_b,-0.34168217
sample_013,39,surface_state_b,0.16720617
sample_013,40,surface_state_b,1.1849829
sample_013,41,surface_state_b,1.9483154
sample_013,42,surface_state_b,2.4572037
sample_013,43,surface_state_b,1.439427
sample_013,44,surface_state_b,0.16720617
sample_013,45,surface_state_b,-0.59612635
sample_013,46,surface_state_b,-1.1050147
sample_013,47,surface_state_b,-0.85057052
sample_013,48,surface_state_b,-0.59612635
sample_013,49,surface_state_b,-0.087238002
sample_013,50,surface_state_b,-0.087238002
sample_013,51,surface_state_b,-1.1050147
sample_013,52,surface_state_b,-1.8683472
sample_013,53,surface_state_b,-1.8683472
sample_013,54,surface_state_b,-1.3594589
sample_013,55,surface_state_b,-0.34168217
sample_013,56,surface_state_b,0.42165034
sample_013,57,surface_state_b,0.42165034
sample_013,58,surface_state_b,-0.087238002
sample_013,59,surface_state_b,0.16720617
sample_013,60,surface_state_b,0.42165034
sample_013,61,surface_state_b,0.93053869
sample_013,62,surface_state_b,0.67609452
sample_013,63,surface_state_b,0.67609452
sample_013,64,surface_state_b,0.42165034
sample_013,65,surface_state_b,0.16720617
sample_013,66,surface_state_b,0.16720617
sample_013,67,surface_state_b,0.16720617
sample_013,68,surface_state_b,-0.34168217
sample_013,69,surface_state_b,-0.087238002
sample_014,0,surface_state_b,0.78249915
sample_014,1,surface_state_b,1.4802691
sample_014,2,surface_state_b,2.178039
sample_014,3,surface_state_b,2.178039
sample_014,4,surface_state_b,2.3524815
sample_014,5,surface_state_b,1.829154
sample_014,6,surface_state_b,0.95694163
sample_014,7,surface_state_b,-0.43859824
sample_014,8,surface_state_b,-1.1363682
sample_014,9,surface_state_b,-1.4852531
sample_014,10,surface_state_b,-1.8341386
sample_014,11,surface_state_b,-1.6596956
sample_014,12,surface_state_b,-1.4852531
sample_014,13,surface_state_b,-1.3108107
sample_014,14,surface_state_b,-1.3108107
sample_014,15,surface_state_b,-1.4852531
sample_014,16,surface_state_b,-1.4852531
sample_014,17,surface_state_b,-1.1363682
sample_014,18,surface_state_b,-0.43859824
sample_014,19,surface_state_b,0.084729213
sample_014,20,surface_state_b,0.084729213
sample_014,21,surface_state_b,0.2591717
sample_014,22,surface_state_b,0.2591717
sample_014,23,surface_state_b,0.43361418
sample_014,24,surface_state_b,0.43361418
sample_014,25,surface_state_b,0.43361418
sample_014,26,surface_state_b,0.2591717
sample_014,27,surface_state_b,0.2591717
sample_014,28,surface_state_b,0.2591717
sample_014,29,surface_state_b,0.084729213
sample_014,30,surface_state_b,0.2591717
sample_014,31,surface_state_b,0.2591717
sample_014,32,surface_state_b,0.2591717
sample_014,33,surface_state_b,0.2591717
sample_014,34,surface_state_b,0.2591717
sample_014,35,surface_state_b,0.2591717
sample_014,36,surface_state_b,-0.08971327
sample_014,37,surface_state_b,-0.43859824
sample_014,38,surface_state_b,0.084729213
sample_014,39,surface_state_b,-0.08971327
sample_014,40,surface_state_b,0.2591717
sample_014,41,surface_state_b,0.60805666
sample_014,42,surface_state_b,1.3058266
sample_014,43,surface_state_b,1.829154
sample_014,44,surface_state_b,1.829154
sample_014,45,surface_state_b,1.1313841
sample_014,46,surface_state_b,0.43361418
sample_014,47,surface_state_b,-0.26415575
sample_014,48,surface_state_b,-0.7874832
sample_014,49,surface_state_b,-1.1363682
sample_014,50,surface_state_b,-0.96192568
sample_014,51,surface_state_b,-1.1363682
sample_014,52,surface_state_b,-1.4852531
sample_014,53,surface_state_b,-1.6596956
sample_014,54,surface_state_b,-1.4852531
sample_014,55,surface_state_b,-1.1363682
sample_014,56,surface_state_b,-0.43859824
sample_014,57,surface_state_b,0.2591717
sample_014,58,surface_state_b,0.43361418
sample_014,59,surface_state_b,0.2591717
sample_014,60,surface_state_b,0.084729213
sample_014,61,surface_state_b,0.084729213
sample_014,62,surface_state_b,0.2591717
sample_014,63,surface_state_b,0.43361418
sample_014,64,surface_state_b,0.084729213
sample_014,65,surface_state_b,0.084729213
sample_014,66,surface_state_b,-0.08971327
sample_014,67,surface_state_b,0.084729213
sample_014,68,surface_state_b,0.2591717
sample_014,69,surface_state_b,0.43361418
sample_015,0,surface_state_b,0.85995623
sample_015,1,surface_state_b,2.1272601
sample_015,2,surface_state_b,2.7609121
sample_015,3,surface_state_b,2.9721294
sample_015,4,surface_state_b,2.1272601
sample_015,5,surface_state_b,1.0711735
sample_015,6,surface_state_b,-0.19613037
sample_015,7,surface_state_b,-0.618565
sample_015,8,surface_state_b,-1.252217
sample_015,9,surface_state_b,-1.252217
sample_015,10,surface_state_b,-1.0409996
sample_015,11,surface_state_b,-1.252217
sample_015,12,surface_state_b,-1.252217
sample_015,13,surface_state_b,-1.4634343
sample_015,14,surface_state_b,-1.252217
sample_015,15,surface_state_b,-1.0409996
sample_015,16,surface_state_b,-0.82978232
sample_015,17,surface_state_b,-0.82978232
sample_015,18,surface_state_b,-1.252217
sample_015,19,surface_state_b,-0.618565
sample_015,20,surface_state_b,-0.19613037
sample_015,21,surface_state_b,0.22630427
sample_015,22,surface_state_b,0.22630427
sample_015,23,surface_state_b,0.22630427
sample_015,24,surface_state_b,0.015086951
sample_015,25,surface_state_b,0.22630427
sample_015,26,surface_state_b,0.015086951
sample_015,27,surface_state_b,0.015086951
sample_015,28,surface_state_b,0.015086951
sample_015,29,surface_state_b,-0.19613037
sample_015,30,surface_state_b,0.015086951
sample_015,31,surface_state_b,0.22630427
sample_015,32,surface_state_b,0.015086951
sample_015,33,surface_state_b,0.015086951
sample_015,34,surface_state_b,0.22630427
sample_015,35,surface_state_b,-0.19613037
sample_015,36,surface_state_b,0.015086951
sample_015,37,surface_state_b,0.64873891
sample_015,38,surface_state_b,0.64873891
sample_015,39,surface_state_b,0.64873891
sample_015,40,surface_state_b,1.2823909
sample_015,41,surface_state_b,1.7048255
sample_015,42,surface_state_b,1.7048255
sample_015,43,surface_state_b,1.0711735
sample_015,44,surface_state_b,0.015086951
sample_015,45,surface_state_b,-0.618565
sample_015,46,surface_state_b,-1.0409996
sample_015,47,surface_state_b,-1.252217
sample_015,48,surface_state_b,-1.0409996
sample_015,49,surface_state_b,-0.40734769
sample_015,50,surface_state_b,0.015086951
sample_015,51,surface_state_b,-0.618565
sample_015,52,surface_state_b,-1.8858689
sample_015,53,surface_state_b,-1.8858689
sample_015,54,surface_state_b,-1.252217
sample_015,55,surface_state_b,-0.40734769
sample_015,56,surface_state_b,0.015086951
sample_015,57,surface_state_b,0.43752159
sample_015,58,surface_state_b,0.43752159
sample_015,59,surface_state_b,0.22630427
sample_015,60,surface_state_b,0.22630427
sample_015,61,surface_state_b,0.43752159
sample_015,62,surface_state_b,0.43752159
sample_015,63,surface_state_b,0.015086951
sample_015,64,surface_state_b,0.015086951
sample_015,65,surface_state_b,0.015086951
sample_015,66,surface_state_b,0.015086951
sample_015,67,surface_state_b,0.43752159
sample_015,68,surface_state_b,0.64873891
sample_015,69,surface_state_b,0.64873891
sample_016,0,surface_state_b,0.44659555
sample_016,1,surface_state_b,1.4886518
sample_016,2,surface_state_b,2.1138856
sample_016,3,surface_state_b,2.3222969
sample_016,4,surface_state_b,1.4886518
sample_016,5,surface_state_b,0.65500681
sample_016,6,surface_state_b,0.029773037
sample_016,7,surface_state_b,-1.0122832
sample_016,8,surface_state_b,-1.4291058
sample_016,9,surface_state_b,-1.4291058
sample_016,10,surface_state_b,-1.0122832
sample_016,11,surface_state_b,-1.2206945
sample_016,12,surface_state_b,-1.637517
sample_016,13,surface_state_b,-1.637517
sample_016,14,surface_state_b,-1.2206945
sample_016,15,surface_state_b,-0.59546073
sample_016,16,surface_state_b,-0.17863822
sample_016,17,surface_state_b,0.23818429
sample_016,18,surface_state_b,0.23818429
sample_016,19,surface_state_b,0.029773037
sample_016,20,surface_state_b,-0.17863822
sample_016,21,surface_state_b,0.23818429
sample_016,22,surface_state_b,0.23818429
sample_016,23,surface_state_b,0.029773037
sample_016,24,surface_state_b,0.029773037
sample_016,25,surface_state_b,0.23818429
sample_016,26,surface_state_b,0.23818429
sample_016,27,surface_state_b,0.65500681
sample_016,28,surface_state_b,0.86341806
sample_016,29,surface_state_b,1.0718293
sample_016,30,surface_state_b,0.86341806
sample_016,31,surface_state_b,0.44659555
sample_016,32,surface_state_b,0.23818429
sample_016,33,surface_state_b,0.23818429
sample_016,34,surface_state_b,0.23818429
sample_016,35,surface_state_b,0.23818429
sample_016,36,surface_state_b,0.23818429
sample_016,37,surface_state_b,0.44659555
sample_016,38,surface_state_b,0.86341806
sample_016,39,surface_state_b,0.44659555
sample_016,40,surface_state_b,1.0718293
sample_016,41,surface_state_b,1.9054743
sample_016,42,surface_state_b,1.6970631
sample_016,43,surface_state_b,1.9054743
sample_016,44,surface_state_b,1.0718293
sample_016,45,surface_state_b,0.029773037
sample_016,46,surface_state_b,-1.0122832
sample_016,47,surface_state_b,-1.637517
sample_016,48,surface_state_b,-1.8459283
sample_016,49,surface_state_b,-1.2206945
sample_016,50,surface_state_b,-1.0122832
sample_016,51,surface_state_b,-1.0122832
sample_016,52,surface_state_b,-1.637517
sample_016,53,surface_state_b,-1.8459283
sample_016,54,surface_state_b,-1.637517
sample_016,55,surface_state_b,-1.0122832
sample_016,56,surface_state_b,-0.59546073
sample_016,57,surface_state_b,-0.38704948
sample_016,58,surface_state_b,-0.17863822
sample_016,59,surface_state_b,-0.17863822
sample_016,60,surface_state_b,0.029773037
sample_016,61,surface_state_b,0.23818429
sample_016,62,surface_state_b,0.44659555
sample_016,63,surface_state_b,0.44659555
sample_016,64,surface_state_b,0.23818429
sample_016,65,surface_state_b,0.23818429
sample_016,66,surface_state_b,0.23818429
sample_016,67,surface_state_b,0.23818429
sample_016,68,surface_state_b,0.029773037
sample_016,69,surface_state_b,0.029773037
sample_017,0,surface_state_b,0.1647286
sample_017,1,surface_state_b,1.2130015
sample_017,2,surface_state_b,1.6323107
sample_017,3,surface_state_b,2.0516198
sample_017,4,surface_state_b,1.4226561
sample_017,5,surface_state_b,0.58403777
sample_017,6,surface_state_b,-0.25458056
sample_017,7,surface_state_b,-0.88354431
sample_017,8,surface_state_b,-1.3028535
sample_017,9,surface_state_b,-1.0931989
sample_017,10,surface_state_b,-0.67388973
sample_017,11,surface_state_b,-1.0931989
sample_017,12,surface_state_b,-1.5125081
sample_017,13,surface_state_b,-1.5125081
sample_017,14,surface_state_b,-1.3028535
sample_017,15,surface_state_b,-0.67388973
sample_017,16,surface_state_b,-0.044925982
sample_017,17,surface_state_b,0.1647286
sample_017,18,surface_state_b,0.1647286
sample_017,19,surface_state_b,0.1647286
sample_017,20,surface_state_b,-0.044925982
sample_017,21,surface_state_b,-0.044925982
sample_017,22,surface_state_b,0.1647286
sample_017,23,surface_state_b,0.1647286
sample_017,24,surface_state_b,0.1647286
sample_017,25,surface_state_b,0.58403777
sample_017,26,surface_state_b,1.0033469
sample_017,27,surface_state_b,1.0033469
sample_017,28,surface_state_b,1.0033469
sample_017,29,surface_state_b,0.79369235
sample_017,30,surface_state_b,0.58403777
sample_017,31,surface_state_b,0.37438318
sample_017,32,surface_state_b,0.37438318
sample_017,33,surface_state_b,0.37438318
sample_017,34,surface_state_b,0.58403777
sample_017,35,surface_state_b,0.58403777
sample_017,36,surface_state_b,0.58403777
sample_017,37,surface_state_b,0.58403777
sample_017,38,surface_state_b,0.79369235
sample_017,39,surface_state_b,0.1647286
sample_017,40,surface_state_b,1.2130015
sample_017,41,surface_state_b,1.8419653
sample_017,42,surface_state_b,2.2612744
sample_017,43,surface_state_b,1.8419653
sample_017,44,surface_state_b,0.79369235
sample_017,45,surface_state_b,-0.044925982
sample_017,46,surface_state_b,-0.88354431
sample_017,47,surface_state_b,-1.7221626
sample_017,48,surface_state_b,-1.5125081
sample_017,49,surface_state_b,-1.5125081
sample_017,50,surface_state_b,-1.0931989
sample_017,51,surface_state_b,-0.88354431
sample_017,52,surface_state_b,-1.5125081
sample_017,53,surface_state_b,-1.9318172
sample_017,54,surface_state_b,-1.9318172
sample_017,55,surface_state_b,-1.7221626
sample_017,56,surface_state_b,-0.88354431
sample_017,57,surface_state_b,-0.67388973
sample_017,58,surface_state_b,-0.46423515
sample_017,59,surface_state_b,-0.25458056
sample_017,60,surface_state_b,-0.044925982
sample_017,61,surface_state_b,0.1647286
sample_017,62,surface_state_b,0.37438318
sample_017,63,surface_state_b,0.37438318
sample_017,64,surface_state_b,0.37438318
sample_017,65,surface_state_b,0.1647286
sample_017,66,surface_state_b,0.37438318
sample_017,67,surface_state_b,0.1647286
sample_017,68,surface_state_b,0.1647286
sample_017,69,surface_state_b,-0.044925982
sample_018,0,surface_state_b,-0.54621254
sample_018,1,surface_state_b,0.17069142
sample_018,2,surface_state_b,0.64862739
sample_018,3,surface_state_b,1.3655314
sample_018,4,surface_state_b,1.1265634
sample_018,5,surface_state_b,0.40965941
sample_018,6,surface_state_b,-0.30724455
sample_018,7,surface_state_b,-0.78518053
sample_018,8,surface_state_b,-0.78518053
sample_018,9,surface_state_b,-0.54621254
sample_018,10,surface_state_b,-0.30724455
sample_018,11,surface_state_b,-0.30724455
sample_018,12,surface_state_b,-0.78518053
sample_018,13,surface_state_b,-1.2631165
sample_018,14,surface_state_b,-1.5020845
sample_018,15,surface_state_b,-1.0241485
sample_018,16,surface_state_b,-0.54621254
sample_018,17,surface_state_b,0.17069142
sample_018,18,surface_state_b,0.40965941
sample_018,19,surface_state_b,0.40965941
sample_018,20,surface_state_b,0.17069142
sample_018,21,surface_state_b,0.17069142
sample_018,22,surface_state_b,0.17069142
sample_018,23,surface_state_b,0.40965941
sample_018,24,surface_state_b,0.40965941
sample_018,25,surface_state_b,0.40965941
sample_018,26,surface_state_b,0.40965941
sample_018,27,surface_state_b,0.64862739
sample_018,28,surface_state_b,0.88759538
sample_018,29,surface_state_b,0.88759538
sample_018,30,surface_state_b,0.88759538
sample_018,31,surface_state_b,1.1265634
sample_018,32,surface_state_b,0.64862739
sample_018,33,surface_state_b,0.64862739
sample_018,34,surface_state_b,0.40965941
sample_018,35,surface_state_b,0.64862739
sample_018,36,surface_state_b,0.64862739
sample_018,37,surface_state_b,0.40965941
sample_018,38,surface_state_b,0.64862739
sample_018,39,surface_state_b,0.64862739
sample_018,40,surface_state_b,0.64862739
sample_018,41,surface_state_b,1.6044993
sample_018,42,surface_state_b,1.8434673
sample_018,43,surface_state_b,2.0824353
sample_018,44,surface_state_b,2.3214033
sample_018,45,surface_state_b,1.3655314
sample_018,46,surface_state_b,0.17069142
sample_018,47,surface_state_b,-1.0241485
sample_018,48,surface_state_b,-1.9800205
sample_018,49,surface_state_b,-2.4579564
sample_018,50,surface_state_b,-2.2189884
sample_018,51,surface_state_b,-1.7410525
sample_018,52,surface_state_b,-1.5020845
sample_018,53,surface_state_b,-1.7410525
sample_018,54,surface_state_b,-1.7410525
sample_018,55,surface_state_b,-1.2631165
sample_018,56,surface_state_b,-1.0241485
sample_018,57,surface_state_b,-0.78518053
sample_018,58,surface_state_b,-0.54621254
sample_018,59,surface_state_b,-0.30724455
sample_018,60,surface_state_b,-0.068276568
sample_018,61,surface_state_b,0.17069142
sample_018,62,surface_state_b,0.17069142
sample_018,63,surface_state_b,0.17069142
sample_018,64,surface_state_b,0.17069142
sample_018,65,surface_state_b,0.40965941
sample_018,66,surface_state_b,0.17069142
sample_018,67,surface_state_b,-0.068276568
sample_018,68,surface_state_b,-0.068276568
sample_018,69,surface_state_b,-0.068276568
