sample_id,time,label,wafer_signal
sample_005,76,fault_pattern,0.51157596
sample_005,77,fault_pattern,0.51455151
sample_005,78,fault_pattern,0.50983849
sample_005,79,fault_pattern,0.51230707
sample_005,80,fault_pattern,0.50891347
sample_005,81,fault_pattern,0.50898204
sample_005,82,fault_pattern,0.51092094
sample_005,83,fault_pattern,0.51266775
sample_005,84,fault_pattern,0.51198062
sample_005,85,fault_pattern,0.50545495
sample_005,86,fault_pattern,0.50766175
sample_005,87,fault_pattern,0.51162779
sample_005,88,fault_pattern,0.50787648
sample_005,89,fault_pattern,0.50745815
sample_005,90,fault_pattern,0.50925801
sample_005,91,fault_pattern,0.50896852
sample_005,92,fault_pattern,0.50791939
sample_005,93,fault_pattern,0.50794629
sample_005,94,fault_pattern,0.51635363
sample_005,95,fault_pattern,0.51504871
sample_005,96,fault_pattern,0.51734849
sample_005,97,fault_pattern,0.51327338
sample_005,98,fault_pattern,0.51872604
sample_005,99,fault_pattern,0.50194481
sample_005,100,fault_pattern,0.52606822
sample_005,101,fault_pattern,0.49088498
sample_005,102,fault_pattern,0.55251109
sample_005,103,fault_pattern,0.46082805
sample_005,104,fault_pattern,0.63028703
sample_005,105,fault_pattern,-0.51817934
sample_005,106,fault_pattern,-1.0394797
sample_005,107,fault_pattern,-0.8896751
sample_005,108,fault_pattern,-0.97746782
sample_005,109,fault_pattern,-0.92267594
sample_005,110,fault_pattern,-0.95789358
sample_005,111,fault_pattern,-0.93542606
sample_005,112,fault_pattern,-0.94915209
sample_005,113,fault_pattern,-0.94142844
sample_005,114,fault_pattern,-0.94526268
sample_005,115,fault_pattern,-0.94365116
sample_005,116,fault_pattern,-0.94376529
sample_005,117,fault_pattern,-0.94340777
sample_005,118,fault_pattern,-0.94349802
sample_005,119,fault_pattern,-0.94391982
sample_005,120,fault_pattern,-0.94347208
sample_005,121,fault_pattern,-0.94342186
sample_005,122,fault_pattern,-0.9438144
sample_005,123,fault_pattern,-0.94357689
sample_005,124,fault_pattern,-0.94338787
sample_005,125,fault_pattern,-0.94365366
sample_005,126,fault_pattern,-0.94371865
sample_005,127,fault_pattern,-0.94339717
sample_005,128,fault_pattern,-0.9435272
sample_005,129,fault_pattern,-0.9438924
sample_005,130,fault_pattern,-0.94344945
sample_005,131,fault_pattern,-0.9434394
sample_005,132,fault_pattern,-0.94386585
sample_005,133,fault_pattern,-0.94354299
sample_005,134,fault_pattern,-0.94339319
sample_005,135,fault_pattern,-0.94369631
sample_005,136,fault_pattern,-0.94367464
sample_005,137,fault_pattern,-0.94339009
sample_005,138,fault_pattern,-0.94355955
sample_005,139,fault_pattern,-0.94383984
sample_005,140,fault_pattern,-0.9434302
sample_005,141,fault_pattern,-0.94346034
sample_005,142,fault_pattern,-0.94391948
sample_005,143,fault_pattern,-0.94426847
sample_005,144,fault_pattern,-0.94289055
sample_005,145,fault_pattern,-0.94573874
sample_005,146,fault_pattern,-0.94095173
sample_005,147,fault_pattern,-0.94853282
sample_005,148,fault_pattern,-0.93657729
sample_005,149,fault_pattern,-0.95545665
sample_005,150,fault_pattern,-0.92513379
sample_005,151,fault_pattern,-0.9791127
sample_006,0,fault_pattern,-1.2692459
sample_006,1,fault_pattern,-1.5442014
sample_006,2,fault_pattern,-1.5030546
sample_006,3,fault_pattern,-1.5112037
sample_006,4,fault_pattern,-1.55234
sample_006,5,fault_pattern,-1.4624602
sample_006,6,fault_pattern,-1.6331608
sample_006,7,fault_pattern,-1.2247248
sample_006,8,fault_pattern,-0.64554077
sample_006,9,fault_pattern,-0.04642256
sample_006,10,fault_pattern,1.3052638
sample_006,11,fault_pattern,1.5758989
sample_006,12,fault_pattern,1.8352008
sample_006,13,fault_pattern,1.8457015
sample_006,14,fault_pattern,1.967114
sample_006,15,fault_pattern,1.9363047
sample_006,16,fault_pattern,2.0446872
sample_006,17,fault_pattern,1.9896014
sample_006,18,fault_pattern,1.9527658
sample_006,19,fault_pattern,1.9632362
sample_006,20,fault_pattern,1.9495738
sample_006,21,fault_pattern,1.9575786
sample_006,22,fault_pattern,1.9509449
sample_006,23,fault_pattern,1.9674337
sample_006,24,fault_pattern,1.9540737
sample_006,25,fault_pattern,1.974512
sample_006,26,fault_pattern,1.8568492
sample_006,27,fault_pattern,-0.96020063
sample_006,28,fault_pattern,-1.4674818
sample_006,29,fault_pattern,-1.4440372
sample_006,30,fault_pattern,-1.5154842
sample_006,31,fault_pattern,-1.480601
sample_006,32,fault_pattern,-1.5465142
sample_006,33,fault_pattern,-1.4172713
sample_006,34,fault_pattern,-0.59881489
sample_006,35,fault_pattern,-0.060715904
sample_006,36,fault_pattern,0.25196738
sample_006,37,fault_pattern,0.37984415
sample_006,38,fault_pattern,0.4703451
sample_006,39,fault_pattern,0.47776193
sample_006,40,fault_pattern,0.48833927
sample_006,41,fault_pattern,0.48638465
sample_006,42,fault_pattern,0.48930284
sample_006,43,fault_pattern,0.48754105
sample_006,44,fault_pattern,0.48811289
sample_006,45,fault_pattern,0.48781158
sample_006,46,fault_pattern,0.48762615
sample_006,47,fault_pattern,0.48764233
sample_006,48,fault_pattern,0.48741196
sample_006,49,fault_pattern,0.48764354
sample_006,50,fault_pattern,0.48751975
sample_006,51,fault_pattern,0.48759639
sample_006,52,fault_pattern,0.48728309
sample_006,53,fault_pattern,0.48807864
sample_006,54,fault_pattern,0.48677503
sample_006,55,fault_pattern,0.49056318
sample_006,56,fault_pattern,0.48848562
sample_006,57,fault_pattern,0.48825248
sample_006,58,fault_pattern,0.49270074
sample_006,59,fault_pattern,0.49112402
sample_006,60,fault_pattern,0.48894486
sample_006,61,fault_pattern,0.49195078
sample_006,62,fault_pattern,0.49187777
sample_006,63,fault_pattern,0.49197426
sample_006,64,fault_pattern,0.49196316
sample_006,65,fault_pattern,0.49150045
sample_006,66,fault_pattern,0.49635587
sample_006,67,fault_pattern,0.50010477
sample_006,68,fault_pattern,0.49285162
sample_006,69,fault_pattern,0.49516555
sample_006,70,fault_pattern,0.49688187
sample_006,71,fault_pattern,0.49544048
sample_006,72,fault_pattern,0.49976338
sample_006,73,fault_pattern,0.49650227
sample_006,74,fault_pattern,0.49765575
sample_006,75,fault_pattern,0.50134841
sample_006,76,fault_pattern,0.4966064
sample_006,77,fault_pattern,0.49624929
sample_006,78,fault_pattern,0.49611472
sample_006,79,fault_pattern,0.49640609
sample_006,80,fault_pattern,0.49622827
sample_006,81,fault_pattern,0.49618931
sample_006,82,fault_pattern,0.4961835
sample_006,83,fault_pattern,0.49691531
sample_006,84,fault_pattern,0.50137997
sample_006,85,fault_pattern,0.49730189
sample_006,86,fault_pattern,0.49641974
sample_006,87,fault_pattern,0.49499683
sample_006,88,fault_pattern,0.49085222
sample_006,89,fault_pattern,0.49335618
sample_006,90,fault_pattern,0.49926353
sample_006,91,fault_pattern,0.49578167
sample_006,92,fault_pattern,0.49645593
sample_006,93,fault_pattern,0.49625968
sample_006,94,fault_pattern,0.49614393
sample_006,95,fault_pattern,0.49631243
sample_006,96,fault_pattern,0.49633681
sample_006,97,fault_pattern,0.49772207
sample_006,98,fault_pattern,0.49290547
sample_006,99,fault_pattern,0.49410824
sample_006,100,fault_pattern,0.48873134
sample_006,101,fault_pattern,0.49851508
sample_006,102,fault_pattern,0.48289566
sample_006,103,fault_pattern,0.50645908
sample_006,104,fault_pattern,0.46474439
sample_006,105,fault_pattern,0.53641522
sample_006,106,fault_pattern,-0.19675168
sample_006,107,fault_pattern,-0.98804844
sample_006,108,fault_pattern,-0.92932411
sample_006,109,fault_pattern,-0.97413808
sample_006,110,fault_pattern,-0.94640773
sample_006,111,fault_pattern,-0.96410336
sample_006,112,fault_pattern,-0.95287002
sample_006,113,fault_pattern,-0.95983976
sample_006,114,fault_pattern,-0.95575269
sample_006,115,fault_pattern,-0.95782006
sample_006,116,fault_pattern,-0.95696028
sample_006,117,fault_pattern,-0.95654088
sample_006,118,fault_pattern,-0.95662555
sample_006,119,fault_pattern,-0.95705322
sample_006,120,fault_pattern,-0.95659925
sample_006,121,fault_pattern,-0.95654834
sample_006,122,fault_pattern,-0.95694633
sample_006,123,fault_pattern,-0.95670552
sample_006,124,fault_pattern,-0.95651388
sample_006,125,fault_pattern,-0.95678336
sample_006,126,fault_pattern,-0.95684926
sample_006,127,fault_pattern,-0.9565233
sample_006,128,fault_pattern,-0.95665514
sample_006,129,fault_pattern,-0.95702542
sample_006,130,fault_pattern,-0.95657631
sample_006,131,fault_pattern,-0.95656612
sample_006,132,fault_pattern,-0.9569985
sample_006,133,fault_pattern,-0.95667115
sample_006,134,fault_pattern,-0.95651927
sample_006,135,fault_pattern,-0.9568266
sample_006,136,fault_pattern,-0.95680463
sample_006,137,fault_pattern,-0.95651612
sample_006,138,fault_pattern,-0.95668794
sample_006,139,fault_pattern,-0.95697213
sample_006,140,fault_pattern,-0.95655679
sample_006,141,fault_pattern,-0.95658735
sample_006,142,fault_pattern,-0.95705287
sample_006,143,fault_pattern,-0.95740671
sample_006,144,fault_pattern,-0.95600964
sample_006,145,fault_pattern,-0.95889743
sample_006,146,fault_pattern,-0.95404386
sample_006,147,fault_pattern,-0.96173035
sample_006,148,fault_pattern,-0.9496086
sample_006,149,fault_pattern,-0.96875045
sample_006,150,fault_pattern,-0.938006
sample_006,151,fault_pattern,-0.9927354
sample_007,0,fault_pattern,-0.89273885
sample_007,1,fault_pattern,-1.0475247
sample_007,2,fault_pattern,-0.98978053
sample_007,3,fault_pattern,-1.0222186
sample_007,4,fault_pattern,-1.0020223
sample_007,5,fault_pattern,-1.0148118
sample_007,6,fault_pattern,-1.0067019
sample_007,7,fault_pattern,-1.0118228
sample_007,8,fault_pattern,-1.0111367
sample_007,9,fault_pattern,-1.0080166
sample_007,10,fault_pattern,-1.016007
sample_007,11,fault_pattern,-1.0005124
sample_007,12,fault_pattern,-1.0257887
sample_007,13,fault_pattern,-0.98618079
sample_007,14,fault_pattern,-1.0476481
sample_007,15,fault_pattern,-0.94894256
sample_007,16,fault_pattern,-1.1279991
sample_007,17,fault_pattern,-0.61174826
sample_007,18,fault_pattern,1.2105697
sample_007,19,fault_pattern,1.0997288
sample_007,20,fault_pattern,1.1764475
sample_007,21,fault_pattern,1.1425518
sample_007,22,fault_pattern,1.1483646
sample_007,23,fault_pattern,1.1734667
sample_007,24,fault_pattern,1.1127301
sample_007,25,fault_pattern,1.2239828
sample_007,26,fault_pattern,1.0304322
sample_007,27,fault_pattern,1.3927963
sample_007,28,fault_pattern,0.12399701
sample_007,29,fault_pattern,-1.2495284
sample_007,30,fault_pattern,-0.88361813
sample_007,31,fault_pattern,-1.0823886
sample_007,32,fault_pattern,-0.96330469
sample_007,33,fault_pattern,-1.0426139
sample_007,34,fault_pattern,-0.98439702
sample_007,35,fault_pattern,-1.0321922
sample_007,36,fault_pattern,-0.98860462
sample_007,37,fault_pattern,-1.0391527
sample_007,38,fault_pattern,-0.96957897
sample_007,39,fault_pattern,-1.0670729
sample_007,40,fault_pattern,-0.90565684
sample_007,41,fault_pattern,-1.2126532
sample_007,42,fault_pattern,0.29646397
sample_007,43,fault_pattern,1.153782
sample_007,44,fault_pattern,0.86382565
sample_007,45,fault_pattern,1.0170797
sample_007,46,fault_pattern,0.92357886
sample_007,47,fault_pattern,0.98394313
sample_007,48,fault_pattern,0.94361705
sample_007,49,fault_pattern,0.9672243
sample_007,50,fault_pattern,0.95991021
sample_007,51,fault_pattern,0.96394136
sample_007,52,fault_pattern,0.95928014
sample_007,53,fault_pattern,0.95965386
sample_007,54,fault_pattern,0.96042784
sample_007,55,fault_pattern,0.9636281
sample_007,56,fault_pattern,0.95749113
sample_007,57,fault_pattern,0.963159
sample_007,58,fault_pattern,0.96239293
sample_007,59,fault_pattern,0.96613703
sample_007,60,fault_pattern,0.96286898
sample_007,61,fault_pattern,0.96472819
sample_007,62,fault_pattern,0.96448414
sample_007,63,fault_pattern,0.9660121
sample_007,64,fault_pattern,0.9668534
sample_007,65,fault_pattern,0.96618274
sample_007,66,fault_pattern,0.9671482
sample_007,67,fault_pattern,0.96631447
sample_007,68,fault_pattern,0.96663071
sample_007,69,fault_pattern,0.96643724
sample_007,70,fault_pattern,0.9671726
sample_007,71,fault_pattern,0.96445574
sample_007,72,fault_pattern,0.96293429
sample_007,73,fault_pattern,0.96290159
sample_007,74,fault_pattern,0.96455048
sample_007,75,fault_pattern,0.96466105
sample_007,76,fault_pattern,0.96543867
sample_007,77,fault_pattern,0.96338976
sample_007,78,fault_pattern,0.96238503
sample_007,79,fault_pattern,0.96633721
sample_007,80,fault_pattern,0.96664785
sample_007,81,fault_pattern,0.96644352
sample_007,82,fault_pattern,0.96640654
sample_007,83,fault_pattern,0.96404563
sample_007,84,fault_pattern,0.96660922
sample_007,85,fault_pattern,0.96645121
sample_007,86,fault_pattern,0.96690907
sample_007,87,fault_pattern,0.96656747
sample_007,88,fault_pattern,0.96622467
sample_007,89,fault_pattern,0.96721261
sample_007,90,fault_pattern,0.96587287
sample_007,91,fault_pattern,0.96888281
sample_007,92,fault_pattern,0.96511004
sample_007,93,fault_pattern,0.96247273
sample_007,94,fault_pattern,0.96318263
sample_007,95,fault_pattern,0.96280533
sample_007,96,fault_pattern,0.96338717
sample_007,97,fault_pattern,0.96291947
sample_007,98,fault_pattern,0.9627197
sample_007,99,fault_pattern,0.96911967
sample_007,100,fault_pattern,0.95794052
sample_007,101,fault_pattern,0.97553581
sample_007,102,fault_pattern,0.95098285
sample_007,103,fault_pattern,0.99038487
sample_007,104,fault_pattern,0.92722971
sample_007,105,fault_pattern,1.0284279
sample_007,106,fault_pattern,0.85715925
sample_007,107,fault_pattern,1.1805725
sample_007,108,fault_pattern,-0.3199121
sample_007,109,fault_pattern,-1.1983593
sample_007,110,fault_pattern,-0.91101992
sample_007,111,fault_pattern,-1.067913
sample_007,112,fault_pattern,-0.97250658
sample_007,113,fault_pattern,-1.0344539
sample_007,114,fault_pattern,-0.99510518
sample_007,115,fault_pattern,-1.0189997
sample_007,116,fault_pattern,-1.0054693
sample_007,117,fault_pattern,-1.0123723
sample_007,118,fault_pattern,-1.0094559
sample_007,119,fault_pattern,-1.009863
sample_007,120,fault_pattern,-1.009404
sample_007,121,fault_pattern,-1.0093443
sample_007,122,fault_pattern,-1.0097642
sample_007,123,fault_pattern,-1.0095101
sample_007,124,fault_pattern,-1.0093079
sample_007,125,fault_pattern,-1.0095923
sample_007,126,fault_pattern,-1.0096618
sample_007,127,fault_pattern,-1.0093179
sample_007,128,fault_pattern,-1.009457
sample_007,129,fault_pattern,-1.0098476
sample_007,130,fault_pattern,-1.0093738
sample_007,131,fault_pattern,-1.0093631
sample_007,132,fault_pattern,-1.0098192
sample_007,133,fault_pattern,-1.0094739
sample_007,134,fault_pattern,-1.0093136
sample_007,135,fault_pattern,-1.0096379
sample_007,136,fault_pattern,-1.0096147
sample_007,137,fault_pattern,-1.0093103
sample_007,138,fault_pattern,-1.0094916
sample_007,139,fault_pattern,-1.0097914
sample_007,140,fault_pattern,-1.0093532
sample_007,141,fault_pattern,-1.0093855
sample_007,142,fault_pattern,-1.0098766
sample_007,143,fault_pattern,-1.0102499
sample_007,144,fault_pattern,-1.0087759
sample_007,145,fault_pattern,-1.0118228
sample_007,146,fault_pattern,-1.0067019
sample_007,147,fault_pattern,-1.0148118
sample_007,148,fault_pattern,-1.0020223
sample_007,149,fault_pattern,-1.0222186
sample_007,150,fault_pattern,-0.98978053
sample_007,151,fault_pattern,-1.0475247
sample_008,0,fault_pattern,-0.82062248
sample_008,1,fault_pattern,-0.96568473
sample_008,2,fault_pattern,-0.91034827
sample_008,3,fault_pattern,-0.94161332
sample_008,4,fault_pattern,-0.92264687
sample_008,5,fault_pattern,-0.93630783
sample_008,6,fault_pattern,-0.92470834
sample_008,7,fault_pattern,-0.93750054
sample_008,8,fault_pattern,-0.9188437
sample_008,9,fault_pattern,-0.94949152
sample_008,10,fault_pattern,-0.90239982
sample_008,11,fault_pattern,-0.97479029
sample_008,12,fault_pattern,-0.85674767
sample_008,13,fault_pattern,-1.0683571
sample_008,14,fault_pattern,-0.43082481
sample_008,15,fault_pattern,1.1483844
sample_008,16,fault_pattern,0.63777716
sample_008,17,fault_pattern,0.47553119
sample_008,18,fault_pattern,0.25720018
sample_008,19,fault_pattern,0.2393886
sample_008,20,fault_pattern,0.12969867
sample_008,21,fault_pattern,0.1533832
sample_008,22,fault_pattern,0.045518192
sample_008,23,fault_pattern,0.15306479
sample_008,24,fault_pattern,-0.24044594
sample_008,25,fault_pattern,-1.0213345
sample_008,26,fault_pattern,-0.88125155
sample_008,27,fault_pattern,-0.95819207
sample_008,28,fault_pattern,-0.91209232
sample_008,29,fault_pattern,-0.94208531
sample_008,30,fault_pattern,-0.92186938
sample_008,31,fault_pattern,-0.93392302
sample_008,32,fault_pattern,-0.92954615
sample_008,33,fault_pattern,-0.93172137
sample_008,34,fault_pattern,-0.9308168
sample_008,35,fault_pattern,-0.93339418
sample_008,36,fault_pattern,-0.90569861
sample_008,37,fault_pattern,0.16585069
sample_008,38,fault_pattern,0.8749806
sample_008,39,fault_pattern,1.0114116
sample_008,40,fault_pattern,1.0059702
sample_008,41,fault_pattern,1.0189493
sample_008,42,fault_pattern,1.021929
sample_008,43,fault_pattern,1.0351691
sample_008,44,fault_pattern,1.0418452
sample_008,45,fault_pattern,1.0505642
sample_008,46,fault_pattern,1.0570612
sample_008,47,fault_pattern,1.0613382
sample_008,48,fault_pattern,1.0674852
sample_008,49,fault_pattern,1.0715969
sample_008,50,fault_pattern,1.0810488
sample_008,51,fault_pattern,1.0876927
sample_008,52,fault_pattern,1.0898795
sample_008,53,fault_pattern,1.0944254
sample_008,54,fault_pattern,1.0944354
sample_008,55,fault_pattern,1.1010206
sample_008,56,fault_pattern,1.1058798
sample_008,57,fault_pattern,1.1070021
sample_008,58,fault_pattern,1.1103675
sample_008,59,fault_pattern,1.1121419
sample_008,60,fault_pattern,1.1148441
sample_008,61,fault_pattern,1.1163518
sample_008,62,fault_pattern,1.1203062
sample_008,63,fault_pattern,1.1184657
sample_008,64,fault_pattern,1.1148711
sample_008,65,fault_pattern,1.1131038
sample_008,66,fault_pattern,1.1150658
sample_008,67,fault_pattern,1.122499
sample_008,68,fault_pattern,1.1193891
sample_008,69,fault_pattern,1.1233822
sample_008,70,fault_pattern,1.1207984
sample_008,71,fault_pattern,1.1171807
sample_008,72,fault_pattern,1.1202926
sample_008,73,fault_pattern,1.1207622
sample_008,74,fault_pattern,1.1238941
sample_008,75,fault_pattern,1.1247561
sample_008,76,fault_pattern,1.1260075
sample_008,77,fault_pattern,1.1226159
sample_008,78,fault_pattern,1.1182356
sample_008,79,fault_pattern,1.123643
sample_008,80,fault_pattern,1.124285
sample_008,81,fault_pattern,1.1274021
sample_008,82,fault_pattern,1.1271719
sample_008,83,fault_pattern,1.1253245
sample_008,84,fault_pattern,1.1210129
sample_008,85,fault_pattern,1.12314
sample_008,86,fault_pattern,1.1281987
sample_008,87,fault_pattern,1.1223389
sample_008,88,fault_pattern,1.117252
sample_008,89,fault_pattern,1.1158836
sample_008,90,fault_pattern,1.1138355
sample_008,91,fault_pattern,1.1184274
sample_008,92,fault_pattern,1.1208186
sample_008,93,fault_pattern,1.120694
sample_008,94,fault_pattern,1.1103275
sample_008,95,fault_pattern,1.1215965
sample_008,96,fault_pattern,1.1043748
sample_008,97,fault_pattern,1.1365697
sample_008,98,fault_pattern,1.0884502
sample_008,99,fault_pattern,1.1639251
sample_008,100,fault_pattern,1.040413
sample_008,101,fault_pattern,1.272752
sample_008,102,fault_pattern,-0.48210374
sample_008,103,fault_pattern,-1.0569814
sample_008,104,fault_pattern,-0.86212932
sample_008,105,fault_pattern,-0.97135044
sample_008,106,fault_pattern,-0.90483111
sample_008,107,fault_pattern,-0.94679295
sample_008,108,fault_pattern,-0.91915318
sample_008,109,fault_pattern,-0.93951607
sample_008,110,fault_pattern,-0.93275283
sample_008,111,fault_pattern,-0.9405899
sample_008,112,fault_pattern,-0.94147477
sample_008,113,fault_pattern,-0.94433055
sample_008,114,fault_pattern,-0.94701476
sample_008,115,fault_pattern,-0.95022902
sample_008,116,fault_pattern,-0.95332578
sample_008,117,fault_pattern,-0.95592834
sample_008,118,fault_pattern,-0.9589736
sample_008,119,fault_pattern,-0.96236104
sample_008,120,fault_pattern,-0.96486296
sample_008,121,fault_pattern,-0.96776508
sample_008,122,fault_pattern,-0.9711261
sample_008,123,fault_pattern,-0.97384004
sample_008,124,fault_pattern,-0.97659915
sample_008,125,fault_pattern,-0.97983008
sample_008,126,fault_pattern,-0.9828568
sample_008,127,fault_pattern,-0.98547788
sample_008,128,fault_pattern,-0.98856782
sample_008,129,fault_pattern,-0.99190891
sample_008,130,fault_pattern,-0.99440186
sample_008,131,fault_pattern,-0.99734472
sample_008,132,fault_pattern,-1.0007548
sample_008,133,fault_pattern,-1.0033702
sample_008,134,fault_pattern,-1.0061648
sample_008,135,fault_pattern,-1.0094445
sample_008,136,fault_pattern,-1.0123805
sample_008,137,fault_pattern,-1.0150305
sample_008,138,fault_pattern,-1.0181673
sample_008,139,fault_pattern,-1.0214286
sample_008,140,fault_pattern,-1.0239429
sample_008,141,fault_pattern,-1.0269292
sample_008,142,fault_pattern,-1.0303891
sample_008,143,fault_pattern,-1.0337525
sample_008,144,fault_pattern,-1.0351626
sample_008,145,fault_pattern,-1.0413105
sample_008,146,fault_pattern,-1.0388956
sample_008,147,fault_pattern,-1.0503739
sample_008,148,fault_pattern,-1.0398962
sample_008,149,fault_pattern,-1.0640575
sample_008,150,fault_pattern,-1.0329614
sample_008,151,fault_pattern,-1.0965588
sample_009,0,fault_pattern,-1.3200416
sample_009,1,fault_pattern,-1.5684391
sample_009,2,fault_pattern,-1.5188423
sample_009,3,fault_pattern,-1.5225707
sample_009,4,fault_pattern,-1.5646739
sample_009,5,fault_pattern,-1.4778217
sample_009,6,fault_pattern,-1.6428582
sample_009,7,fault_pattern,-1.2575522
sample_009,8,fault_pattern,-0.77893585
sample_009,9,fault_pattern,0.079691688
sample_009,10,fault_pattern,1.2676014
sample_009,11,fault_pattern,1.4834928
sample_009,12,fault_pattern,1.6921869
sample_009,13,fault_pattern,1.6865741
sample_009,14,fault_pattern,1.7622853
sample_009,15,fault_pattern,1.7854784
sample_009,16,fault_pattern,1.8654907
sample_009,17,fault_pattern,1.8667773
sample_009,18,fault_pattern,1.9154613
sample_009,19,fault_pattern,1.911694
sample_009,20,fault_pattern,1.8793919
sample_009,21,fault_pattern,1.8819948
sample_009,22,fault_pattern,1.8935589
sample_009,23,fault_pattern,1.8654748
sample_009,24,fault_pattern,1.9155332
sample_009,25,fault_pattern,1.8339882
sample_009,26,fault_pattern,1.9632893
sample_009,27,fault_pattern,1.7561115
sample_009,28,fault_pattern,2.1225575
sample_009,29,fault_pattern,-0.45733463
sample_009,30,fault_pattern,-1.6529053
sample_009,31,fault_pattern,-1.3714482
sample_009,32,fault_pattern,-1.567668
sample_009,33,fault_pattern,-1.4913131
sample_009,34,fault_pattern,-1.5166821
sample_009,35,fault_pattern,-1.5819674
sample_009,36,fault_pattern,-0.70187474
sample_009,37,fault_pattern,0.026935503
sample_009,38,fault_pattern,0.23834003
sample_009,39,fault_pattern,0.38057961
sample_009,40,fault_pattern,0.38564493
sample_009,41,fault_pattern,0.44415601
sample_009,42,fault_pattern,0.43497041
sample_009,43,fault_pattern,0.44393867
sample_009,44,fault_pattern,0.44357777
sample_009,45,fault_pattern,0.44299256
sample_009,46,fault_pattern,0.44563225
sample_009,47,fault_pattern,0.44741068
sample_009,48,fault_pattern,0.45292317
sample_009,49,fault_pattern,0.45276355
sample_009,50,fault_pattern,0.45188869
sample_009,51,fault_pattern,0.44779253
sample_009,52,fault_pattern,0.45081947
sample_009,53,fault_pattern,0.44705287
sample_009,54,fault_pattern,0.44415567
sample_009,55,fault_pattern,0.44393367
sample_009,56,fault_pattern,0.4470754
sample_009,57,fault_pattern,0.44570489
sample_009,58,fault_pattern,0.44645033
sample_009,59,fault_pattern,0.44590664
sample_009,60,fault_pattern,0.44662198
sample_009,61,fault_pattern,0.44546776
sample_009,62,fault_pattern,0.4495383
sample_009,63,fault_pattern,0.45015438
sample_009,64,fault_pattern,0.44583205
sample_009,65,fault_pattern,0.44609228
sample_009,66,fault_pattern,0.45003403
sample_009,67,fault_pattern,0.45050401
sample_009,68,fault_pattern,0.45062642
sample_009,69,fault_pattern,0.44707842
sample_009,70,fault_pattern,0.44609019
sample_009,71,fault_pattern,0.44586368
sample_009,72,fault_pattern,0.44920601
sample_009,73,fault_pattern,0.44698523
sample_009,74,fault_pattern,0.44575908
sample_009,75,fault_pattern,0.44639506
sample_009,76,fault_pattern,0.44610891
sample_009,77,fault_pattern,0.44652019
sample_009,78,fault_pattern,0.44382621
sample_009,79,fault_pattern,0.44120591
sample_009,80,fault_pattern,0.44812272
sample_009,81,fault_pattern,0.44828623
sample_009,82,fault_pattern,0.44588515
sample_009,83,fault_pattern,0.44615437
sample_009,84,fault_pattern,0.44666104
sample_009,85,fault_pattern,0.44286991
sample_009,86,fault_pattern,0.44611575
sample_009,87,fault_pattern,0.44450167
sample_009,88,fault_pattern,0.44374891
sample_009,89,fault_pattern,0.44711357
sample_009,90,fault_pattern,0.44574063
sample_009,91,fault_pattern,0.44634655
sample_009,92,fault_pattern,0.44610345
sample_009,93,fault_pattern,0.44627603
sample_009,94,fault_pattern,0.44615217
sample_009,95,fault_pattern,0.44602801
sample_009,96,fault_pattern,0.44660198
sample_009,97,fault_pattern,0.44555407
sample_009,98,fault_pattern,0.44902975
sample_009,99,fault_pattern,0.44923803
sample_009,100,fault_pattern,0.44278601
sample_009,101,fault_pattern,0.45326105
sample_009,102,fault_pattern,0.4359653
sample_009,103,fault_pattern,0.46360472
sample_009,104,fault_pattern,0.41917808
sample_009,105,fault_pattern,0.47941368
sample_009,106,fault_pattern,0.37434229
sample_009,107,fault_pattern,0.58046477
sample_009,108,fault_pattern,-0.39263001
sample_009,109,fault_pattern,-1.0699443
sample_009,110,fault_pattern,-0.9181794
sample_009,111,fault_pattern,-1.0128761
sample_009,112,fault_pattern,-0.95353644
sample_009,113,fault_pattern,-0.9917286
sample_009,114,fault_pattern,-0.96743864
sample_009,115,fault_pattern,-0.98216377
sample_009,116,fault_pattern,-0.97393566
sample_009,117,fault_pattern,-0.97803922
sample_009,118,fault_pattern,-0.97630061
sample_009,119,fault_pattern,-0.97662884
sample_009,120,fault_pattern,-0.97616508
sample_009,121,fault_pattern,-0.97611313
sample_009,122,fault_pattern,-0.97651927
sample_009,123,fault_pattern,-0.97627353
sample_009,124,fault_pattern,-0.97607797
sample_009,125,fault_pattern,-0.97635296
sample_009,126,fault_pattern,-0.9764202
sample_009,127,fault_pattern,-0.97608758
sample_009,128,fault_pattern,-0.97622212
sample_009,129,fault_pattern,-0.97659997
sample_009,130,fault_pattern,-0.97614167
sample_009,131,fault_pattern,-0.97613128
sample_009,132,fault_pattern,-0.9765725
sample_009,133,fault_pattern,-0.97623845
sample_009,134,fault_pattern,-0.97608346
sample_009,135,fault_pattern,-0.97639709
sample_009,136,fault_pattern,-0.97637467
sample_009,137,fault_pattern,-0.97608026
sample_009,138,fault_pattern,-0.97625559
sample_009,139,fault_pattern,-0.97654559
sample_009,140,fault_pattern,-0.97612176
sample_009,141,fault_pattern,-0.97615295
sample_009,142,fault_pattern,-0.97662799
sample_009,143,fault_pattern,-0.97698907
sample_009,144,fault_pattern,-0.97556341
sample_009,145,fault_pattern,-0.97851028
sample_009,146,fault_pattern,-0.97355742
sample_009,147,fault_pattern,-0.98140116
sample_009,148,fault_pattern,-0.96903142
sample_009,149,fault_pattern,-0.98856488
sample_009,150,fault_pattern,-0.95719145
sample_009,151,fault_pattern,-1.0130405
